"model","resample","variables","n_variables"
"XGB","Fold04.Rep06","Loss_of_appetite, Gasp_for_air, Back_pain, Pain_comes_and_goes, Thickness_in_throat, Irritating_cough, Legs_do_not_support, Early_satiety, Rougher_voice, Feeling_that_something_is_wrong, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Need_to_clear_throat, More_irritable, Hoarse_voice, Hard_to_catch_breath, Did_not_feel_well_rested, Mucus_cough, Feeling_chilly, Persisting_pain, Increased_need_for_sleep, Became_weaker, Clear_throat_more_often, Lump_swelling_or_obstruction_sensation, More_down, Less_energy_to_do_things, Do_not_enjoy_food, Pain_in_neck, Labored_breathing, Panic_sensation, Hard_to_breathe_deeply, Poorer_condition_lower_fitness, Night_sweats, Pressure_sensation, Breathing_sound_rattled_wheezed, Felt_abnormally_unhealthily_tires, Uneasiness_hard_to_describe, Food_drinks_tasted_different, Feeling_pressure, Pain_in_chest, Dryer_mouth, Coughing_fits, Pain_persists_worsens_changing_body_position, Less_will_to_do_things, Increased_amount_of_phlegm_expectorates, Pain_radiated_between_shoulder_blades_to_chest, Weaker_voice, Dry_cough, Felt_worn_out, Fever, Chills, Changes_pitch_higher_lower, Hard_to_get_air, Breathing_sound_bubbled_gurgled, Wheezing, Pain_in_shoulders, Calf_cramp, Pain_in_shoulder_blade, Persistent_fatigue, Breathing_sound_squeaked_as_if_through_a_pipe, Heartburn, Felt_out_of_sorts, Thickness_in_throat.1",62
"XGB","Fold04.Rep07","Loss_of_appetite, Gasp_for_air, Irritating_cough, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_comes_and_goes, Thickness_in_throat, Early_satiety, Persisting_pain, Back_pain, Pain_radiated_between_shoulder_blades_to_chest, Increased_amount_of_phlegm_expectorates, Need_to_clear_throat, Feeling_that_something_is_wrong, Hoarse_voice, Increased_need_for_sleep, Breathing_sound_bubbled_gurgled, Mucus_cough, Poorer_condition_lower_fitness, Lost_sense_of_smell, More_irritable, White_yellow_or_green_phlegm_expectorated, Labored_breathing, Rougher_voice, Dry_cough, More_down, Less_energy_to_do_things, Hard_to_get_air, Hard_to_catch_breath, Less_will_to_do_things, Calf_cramp, Did_not_feel_well_rested, Clear_throat_more_often, Pain_in_chest, Pressure_sensation, Uneasiness_hard_to_describe, Felt_worn_out, Feeling_chilly, Wheezing, Became_weaker, Breathing_sound_rattled_wheezed, Night_sweats, Persistent_fatigue, Dryer_mouth, Pain_persists_worsens_changing_body_position, Felt_abnormally_unhealthily_tires, Swollen_tender_joints, Panic_sensation, Fever, Breathing_sound_squeaked_as_if_through_a_pipe, Weaker_voice, Changes_pitch_higher_lower, Dryer_skin, Hard_to_breathe_deeply, Coughing_fits, Lost_my_voice, Do_not_enjoy_food, Felt_out_of_sorts, Difficulty_to_stay_awake, Discomfort_sensation, Heartburn, Food_drinks_tasted_different",62
"XGB","Fold04.Rep08","Loss_of_appetite, Back_pain, Gasp_for_air, Legs_do_not_support, Early_satiety, Thickness_in_throat, Pain_comes_and_goes, Increased_amount_of_phlegm_expectorates, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_that_something_is_wrong, Do_not_enjoy_food, Less_energy_to_do_things, Dry_cough, Rougher_voice, Pain_in_chest, Irritating_cough, Less_will_to_do_things, Felt_worn_out, Increased_need_for_sleep, Hard_to_get_air, Hard_to_catch_breath, Mucus_cough, Fever, Breathing_sound_bubbled_gurgled, Became_weaker, Persisting_pain, Feeling_chilly, Pain_radiated_between_shoulder_blades_to_chest, Hoarse_voice, More_irritable, More_down, Pressure_sensation, Changes_pitch_higher_lower, Need_to_clear_throat, Did_not_feel_well_rested, Night_sweats, Poorer_condition_lower_fitness, Uneasiness_hard_to_describe, Wheezing, Labored_breathing, Panic_sensation, Breathing_sound_squeaked_as_if_through_a_pipe, Weaker_voice, Breathing_sound_rattled_wheezed, Calf_cramp, Feeling_pressure, Dryer_mouth, Clear_throat_more_often, Hard_to_breathe_deeply, White_yellow_or_green_phlegm_expectorated, Food_drinks_tasted_different, Felt_abnormally_unhealthily_tires, Persistent_fatigue, Pain_persists_worsens_changing_body_position, Discomfort_sensation, Lost_sense_of_smell, Felt_out_of_sorts, Breathing_sound_hissed, Coughing_fits, Losing_breath_due_to_coughing, Thick_consistency, Feeling_of_uneasiness_difficult_to_describe, Thick_mucus, Heartburn, Thickness_in_throat.1, Pain_in_neck",66
"XGB","Fold04.Rep09","Loss_of_appetite, Irritating_cough, Gasp_for_air, Persisting_pain, Thickness_in_throat, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Need_to_clear_throat, More_down, Pain_radiated_between_shoulder_blades_to_chest, Legs_do_not_support, Pain_comes_and_goes, Labored_breathing, Poorer_condition_lower_fitness, Night_sweats, Rougher_voice, Feeling_that_something_is_wrong, Persistent_fatigue, Early_satiety, More_irritable, Hard_to_get_air, Mucus_cough, Less_energy_to_do_things, Felt_worn_out, Lost_sense_of_smell, Dry_cough, Hoarse_voice, Pain_in_chest, Uneasiness_hard_to_describe, Did_not_feel_well_rested, Increased_need_for_sleep, Wheezing, Calf_cramp, Breathing_sound_squeaked_as_if_through_a_pipe, Fever, Swollen_tender_joints, Pain_persists_worsens_changing_body_position, Pressure_sensation, Blood_mixed_phlegm_expectorates, Pain_in_neck, Feeling_chilly, Became_weaker, Food_drinks_tasted_different, Dryer_mouth, Panic_sensation, White_yellow_or_green_phlegm_expectorated, Increased_amount_of_phlegm_expectorates, Hard_to_breathe_deeply, Hard_to_catch_breath, Felt_out_of_sorts, Clear_throat_more_often, Weaker_voice, Thickness_in_throat.1, Felt_abnormally_unhealthily_tires, Breathing_sound_rattled_wheezed, Less_will_to_do_things, Breathing_sound_bubbled_gurgled, Breathing_sound_whistling, Slight_cough, Difficulty_to_stay_awake, Feeling_pressure, Hacking_cough, Changes_pitch_higher_lower, Feeling_of_uneasiness_difficult_to_describe, Do_not_enjoy_food, Heartburn, Coughing_fits",67
"XGB","Fold04.Rep10","Loss_of_appetite, Gasp_for_air, Back_pain, Legs_do_not_support, Pain_comes_and_goes, Thickness_in_throat, Rougher_voice, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Less_energy_to_do_things, Felt_worn_out, Labored_breathing, More_irritable, Early_satiety, Hard_to_catch_breath, Do_not_enjoy_food, Uneasiness_hard_to_describe, Irritating_cough, Dry_cough, Persisting_pain, Poorer_condition_lower_fitness, Hard_to_breathe_deeply, Hoarse_voice, Clear_throat_more_often, Wheezing, Fever, Pain_radiated_between_shoulder_blades_to_chest, Feeling_that_something_is_wrong, Did_not_feel_well_rested, Panic_sensation, Less_will_to_do_things, Mucus_cough, White_yellow_or_green_phlegm_expectorated, Night_sweats, Hard_to_get_air, Persistent_fatigue, Lost_sense_of_smell, Need_to_clear_throat, Increased_need_for_sleep, Increased_amount_of_phlegm_expectorates, Changes_pitch_higher_lower, Became_weaker, Feeling_chilly, Breathing_sound_bubbled_gurgled, Breathing_sound_whistling, Pain_in_chest, Felt_abnormally_unhealthily_tires, More_down, Felt_out_of_sorts, Calf_cramp, Pain_persists_worsens_changing_body_position, Feeling_of_uneasiness_difficult_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Pressure_sensation, Blood_mixed_phlegm_expectorates, Dryer_mouth, Breathing_sound_rattled_wheezed, Weaker_voice, Chills, Feeling_of_discomfort_uneasiness_hard_to_describe, Discomfort_sensation, Barking_cough, Coughing_fits, Swollen_tender_joints, Pain_in_neck",64
"XGB","Fold05.Rep01","Loss_of_appetite, Gasp_for_air, Legs_do_not_support, Thickness_in_throat, Early_satiety, Pain_comes_and_goes, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_that_something_is_wrong, Hard_to_catch_breath, Back_pain, Irritating_cough, Rougher_voice, More_irritable, Pain_radiated_between_shoulder_blades_to_chest, Need_to_clear_throat, Hoarse_voice, Increased_need_for_sleep, Persisting_pain, Poorer_condition_lower_fitness, Hard_to_get_air, Mucus_cough, Clear_throat_more_often, Night_sweats, Heartburn, Uneasiness_hard_to_describe, Wheezing, Labored_breathing, Feeling_chilly, Felt_worn_out, Breathing_sound_bubbled_gurgled, Did_not_feel_well_rested, Hard_to_breathe_deeply, Became_weaker, Less_energy_to_do_things, Less_will_to_do_things, Do_not_enjoy_food, More_down, Weaker_voice, Panic_sensation, Fever, Felt_out_of_sorts, Thick_mucus, Dry_cough, White_yellow_or_green_phlegm_expectorated, Dryer_skin, Breathing_sound_whistling, Persistent_fatigue, Coughing_fits, Lost_my_voice, Dryer_mouth, Breathing_sound_rattled_wheezed, Difficulty_suppressing_the_cough, Swollen_tender_joints, Changes_pitch_higher_lower, Slight_cough, Pain_persists_worsens_changing_body_position, Breathing_sound_squeaked_as_if_through_a_pipe, Pain_in_chest, Chills, Feeling_of_uneasiness_difficult_to_describe, Food_drinks_tasted_different, Increased_amount_of_phlegm_expectorates, Felt_abnormally_unhealthily_tires, Lump_in_the_chest, Difficult_sensing_smells",65
"XGB","Fold05.Rep02","Loss_of_appetite, Back_pain, Legs_do_not_support, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Need_to_clear_throat, Poorer_condition_lower_fitness, Early_satiety, Hard_to_catch_breath, Irritating_cough, Pain_comes_and_goes, Persisting_pain, Pain_radiated_between_shoulder_blades_to_chest, Rougher_voice, Increased_need_for_sleep, Clear_throat_more_often, Night_sweats, Mucus_cough, Feeling_that_something_is_wrong, Increased_amount_of_phlegm_expectorates, More_irritable, Hard_to_get_air, Hoarse_voice, Less_energy_to_do_things, Labored_breathing, More_down, Did_not_feel_well_rested, Heartburn, Do_not_enjoy_food, Felt_worn_out, Breathing_sound_bubbled_gurgled, Pain_in_neck, Became_weaker, Less_will_to_do_things, Breathing_sound_rattled_wheezed, Dryer_mouth, Dry_cough, Gasp_for_air, Coughing_fits, Pain_in_chest, Uneasiness_hard_to_describe, Changes_pitch_higher_lower, Feeling_chilly, Pressure_sensation, Hard_to_breathe_deeply, Breathing_sound_squeaked_as_if_through_a_pipe, Wheezing, Difficulty_to_stay_awake, Chills, Lost_sense_of_smell, Slight_cough, Feeling_of_uneasiness_difficult_to_describe, Dryer_skin, Felt_abnormally_unhealthily_tires, Calf_cramp, Felt_out_of_sorts, Weaker_voice, Blood_mixed_phlegm_expectorates, Persistent_fatigue, Nail_changes, Pain_in_shoulder_blade, Swollen_tender_joints, White_yellow_or_green_phlegm_expectorated, Fever, Feeling_pressure",65
"XGB","Fold05.Rep03","Loss_of_appetite, Back_pain, Gasp_for_air, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_comes_and_goes, Early_satiety, Irritating_cough, Persisting_pain, Hard_to_catch_breath, Legs_do_not_support, More_down, Hard_to_get_air, Feeling_that_something_is_wrong, Dry_cough, Night_sweats, Less_energy_to_do_things, Need_to_clear_throat, Uneasiness_hard_to_describe, Rougher_voice, Did_not_feel_well_rested, Became_weaker, Poorer_condition_lower_fitness, Do_not_enjoy_food, Less_will_to_do_things, Increased_need_for_sleep, Panic_sensation, Breathing_sound_bubbled_gurgled, Hoarse_voice, Coughing_fits, Clear_throat_more_often, Mucus_cough, Breathing_sound_rattled_wheezed, More_irritable, Hard_to_breathe_deeply, Pressure_sensation, Feeling_chilly, Pain_radiated_between_shoulder_blades_to_chest, Wheezing, Breathing_sound_squeaked_as_if_through_a_pipe, Felt_worn_out, Labored_breathing, Lost_sense_of_smell, Dryer_skin, Calf_cramp, Persistent_fatigue, Pain_in_chest, Increased_amount_of_phlegm_expectorates, Discomfort_sensation, Thickness_in_throat.1, Fever, Heartburn, Felt_out_of_sorts, Weaker_voice, Felt_abnormally_unhealthily_tires, Food_drinks_tasted_different, Thick_consistency, Breathing_sound_whistling, Feeling_of_uneasiness_difficult_to_describe, Feeling_pressure, Pain_persists_worsens_changing_body_position, White_yellow_or_green_phlegm_expectorated, Nail_changes, Pain_in_shoulders, Slight_cough, Changes_hard_to_describe, Dryer_mouth",67
"XGB","Fold05.Rep04","Loss_of_appetite, Gasp_for_air, Back_pain, More_irritable, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_comes_and_goes, Thickness_in_throat, Legs_do_not_support, Irritating_cough, Pain_radiated_between_shoulder_blades_to_chest, Early_satiety, Increased_need_for_sleep, Feeling_that_something_is_wrong, Hard_to_catch_breath, Rougher_voice, Did_not_feel_well_rested, Became_weaker, Night_sweats, Dry_cough, Need_to_clear_throat, Poorer_condition_lower_fitness, Changes_pitch_higher_lower, Persisting_pain, Mucus_cough, Less_will_to_do_things, Hoarse_voice, Felt_out_of_sorts, Less_energy_to_do_things, Pain_in_chest, Breathing_sound_squeaked_as_if_through_a_pipe, More_down, Felt_worn_out, Wheezing, Persistent_fatigue, Lost_sense_of_smell, Hard_to_breathe_deeply, Labored_breathing, Dryer_skin, Do_not_enjoy_food, Feeling_chilly, Hard_to_get_air, Increased_amount_of_phlegm_expectorates, Calf_cramp, Fever, White_yellow_or_green_phlegm_expectorated, Coughing_fits, Panic_sensation, Breathing_sound_whistling, Dryer_mouth, Food_drinks_tasted_different, Heartburn, Chills, Clear_throat_more_often, Weaker_voice, Changes_hard_to_describe, Breathing_sound_rattled_wheezed, Blood_mixed_phlegm_expectorates, Feeling_pressure, Swollen_tender_joints, Felt_abnormally_unhealthily_tires",60
"XGB","Fold05.Rep05","Loss_of_appetite, Gasp_for_air, Back_pain, Persisting_pain, Irritating_cough, Legs_do_not_support, More_irritable, Pain_in_chest, Thickness_in_throat, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Early_satiety, Feeling_that_something_is_wrong, Need_to_clear_throat, Less_energy_to_do_things, Rougher_voice, Pain_comes_and_goes, More_down, Do_not_enjoy_food, Poorer_condition_lower_fitness, Night_sweats, Feeling_chilly, Less_will_to_do_things, Uneasiness_hard_to_describe, Persistent_fatigue, Breathing_sound_squeaked_as_if_through_a_pipe, Pain_persists_worsens_changing_body_position, Labored_breathing, Did_not_feel_well_rested, Clear_throat_more_often, Hard_to_get_air, Dryer_mouth, Dry_cough, Increased_need_for_sleep, Hard_to_catch_breath, Pressure_sensation, Felt_out_of_sorts, Swollen_tender_joints, Became_weaker, Changes_pitch_higher_lower, Pain_in_neck, Felt_worn_out, Mucus_cough, Hoarse_voice, Fever, Lost_sense_of_smell, Weaker_voice, Breathing_sound_rattled_wheezed, Lump_swelling_or_obstruction_sensation, Heartburn, Wheezing, Breathing_sound_bubbled_gurgled, Calf_cramp, Dryer_skin, Chills, Thick_consistency, Pain_radiated_between_shoulder_blades_to_chest, Breathing_sound_whistling, Feeling_of_uneasiness_difficult_to_describe, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Hard_to_breathe_deeply, Feeling_pressure, Blood_mixed_phlegm_expectorates, Thickness_in_throat.1, Felt_abnormally_unhealthily_tires, Lost_my_voice, Coughing_fits, Stabbing_sensation_from_taking_deep_breaths, Food_drinks_tasted_different, Discomfort_sensation",70
"XGB","Fold05.Rep06","Loss_of_appetite, Gasp_for_air, Back_pain, Early_satiety, Legs_do_not_support, Thickness_in_throat, Less_energy_to_do_things, Uneasiness_hard_to_describe, Feeling_that_something_is_wrong, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Irritating_cough, Rougher_voice, Panic_sensation, Hoarse_voice, More_down, Feeling_chilly, Hard_to_get_air, Persisting_pain, Hard_to_breathe_deeply, Did_not_feel_well_rested, Pain_comes_and_goes, More_irritable, Pain_radiated_between_shoulder_blades_to_chest, Dry_cough, Became_weaker, Mucus_cough, Poorer_condition_lower_fitness, Changes_pitch_higher_lower, Felt_worn_out, Night_sweats, Increased_need_for_sleep, Need_to_clear_throat, Wheezing, Hard_to_catch_breath, Less_will_to_do_things, Do_not_enjoy_food, Lost_sense_of_smell, Calf_cramp, Feeling_of_uneasiness_difficult_to_describe, Feeling_pressure, Persistent_fatigue, Labored_breathing, Weaker_voice, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_bubbled_gurgled, Thickness_in_throat.1, Heartburn, Felt_out_of_sorts, Dryer_mouth, Increased_amount_of_phlegm_expectorates, Barking_cough, Discomfort_sensation, White_yellow_or_green_phlegm_expectorated, Pain_in_chest, Difficulty_to_stay_awake, Thick_consistency, Lost_my_voice, Pressure_sensation, Coughing_fits, Clear_throat_more_often, Breathing_sound_whistling, Fever, Swollen_tender_joints",63
"XGB","Fold05.Rep07","Loss_of_appetite, Gasp_for_air, Back_pain, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_comes_and_goes, Did_not_feel_well_rested, More_irritable, Thickness_in_throat, Hard_to_get_air, Early_satiety, Increased_need_for_sleep, Persisting_pain, Irritating_cough, Mucus_cough, Need_to_clear_throat, Hoarse_voice, Poorer_condition_lower_fitness, Dry_cough, Rougher_voice, Labored_breathing, Feeling_that_something_is_wrong, Do_not_enjoy_food, Pain_in_chest, Increased_amount_of_phlegm_expectorates, Feeling_chilly, More_down, Night_sweats, Clear_throat_more_often, Became_weaker, Wheezing, Less_energy_to_do_things, Less_will_to_do_things, Felt_worn_out, Hard_to_catch_breath, Breathing_sound_bubbled_gurgled, Breathing_sound_squeaked_as_if_through_a_pipe, Dryer_mouth, Pressure_sensation, Hard_to_breathe_deeply, Breathing_sound_rattled_wheezed, Coughing_fits, Pain_radiated_between_shoulder_blades_to_chest, Lost_sense_of_smell, Breathing_sound_whistling, Slight_cough, Thick_mucus, Persistent_fatigue, Felt_abnormally_unhealthily_tires, Feeling_pressure, Lump_in_the_chest, Nail_changes, Lumps_pieces_in_sputum, Calf_cramp, Lump_swelling_or_obstruction_sensation, Pain_in_neck, Swollen_tender_joints, Changes_pitch_higher_lower, Difficulty_to_stay_awake, Difficult_sensing_smells, Panic_sensation, Dryer_skin, Fever, White_yellow_or_green_phlegm_expectorated, Felt_out_of_sorts, Changes_hard_to_describe, Uneasiness_hard_to_describe, Feeling_of_uneasiness_difficult_to_describe, Discomfort_sensation, Food_drinks_tasted_different",70
"XGB","Fold05.Rep08","Loss_of_appetite, Gasp_for_air, Legs_do_not_support, Back_pain, Persisting_pain, Thickness_in_throat, More_irritable, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Need_to_clear_throat, Poorer_condition_lower_fitness, Irritating_cough, Pain_comes_and_goes, Early_satiety, Feeling_that_something_is_wrong, Increased_need_for_sleep, Rougher_voice, Feeling_chilly, Changes_pitch_higher_lower, Mucus_cough, Did_not_feel_well_rested, Uneasiness_hard_to_describe, Felt_worn_out, Hoarse_voice, Hard_to_get_air, Less_energy_to_do_things, More_down, Pain_in_chest, Heartburn, Dry_cough, Dryer_mouth, Became_weaker, Weaker_voice, Breathing_sound_squeaked_as_if_through_a_pipe, Less_will_to_do_things, Hard_to_catch_breath, Labored_breathing, Night_sweats, Panic_sensation, Pain_radiated_between_shoulder_blades_to_chest, Lost_sense_of_smell, Hard_to_breathe_deeply, Breathing_sound_rattled_wheezed, Breathing_sound_bubbled_gurgled, Felt_out_of_sorts, Persistent_fatigue, Clear_throat_more_often, Felt_abnormally_unhealthily_tires, Fever, Dryer_skin, Increased_amount_of_phlegm_expectorates, Do_not_enjoy_food, White_yellow_or_green_phlegm_expectorated, Thick_mucus, Breathing_sound_hissed, Coughing_fits, Voice_changes_difficult_to_describe, Lost_my_voice, Chills, Thickness_in_throat.1, Feeling_of_discomfort_uneasiness_hard_to_describe, Pressure_sensation, Feeling_of_uneasiness_difficult_to_describe, Food_drinks_tasted_different, Calf_cramp, Wheezing, Discomfort_sensation, Pain_in_shoulder_blade",67
"XGB","Fold05.Rep09","Loss_of_appetite, Gasp_for_air, Early_satiety, Back_pain, Legs_do_not_support, Thickness_in_throat, Pain_comes_and_goes, Rougher_voice, Increased_need_for_sleep, Feeling_that_something_is_wrong, Irritating_cough, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hard_to_catch_breath, Pain_in_chest, More_irritable, Poorer_condition_lower_fitness, More_down, Did_not_feel_well_rested, Do_not_enjoy_food, Need_to_clear_throat, Became_weaker, Mucus_cough, Less_will_to_do_things, Less_energy_to_do_things, Labored_breathing, Night_sweats, Hard_to_get_air, Dry_cough, Breathing_sound_rattled_wheezed, Panic_sensation, Felt_worn_out, Hoarse_voice, Persisting_pain, Heartburn, Pain_radiated_between_shoulder_blades_to_chest, Clear_throat_more_often, Uneasiness_hard_to_describe, Feeling_chilly, Breathing_sound_whistling, Coughing_fits, Changes_pitch_higher_lower, Breathing_sound_bubbled_gurgled, Increased_amount_of_phlegm_expectorates, Dryer_mouth, Hard_to_breathe_deeply, Felt_out_of_sorts, Wheezing, Dryer_skin, Breathing_sound_squeaked_as_if_through_a_pipe, Felt_abnormally_unhealthily_tires, Chills, Calf_cramp, Swollen_tender_joints, Lumps_pieces_in_sputum, Pressure_sensation, Lost_my_voice, White_yellow_or_green_phlegm_expectorated, Feeling_pressure, Blood_mixed_phlegm_expectorates, Food_drinks_tasted_different",60
"XGB","Fold05.Rep10","Loss_of_appetite, Gasp_for_air, Early_satiety, Back_pain, Legs_do_not_support, Increased_need_for_sleep, Less_energy_to_do_things, Thickness_in_throat, Feeling_that_something_is_wrong, Pain_comes_and_goes, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Poorer_condition_lower_fitness, Irritating_cough, Need_to_clear_throat, Did_not_feel_well_rested, More_down, More_irritable, Clear_throat_more_often, Do_not_enjoy_food, Night_sweats, Mucus_cough, Hard_to_breathe_deeply, Hard_to_get_air, Rougher_voice, Breathing_sound_rattled_wheezed, Pain_in_chest, Hoarse_voice, Labored_breathing, Pain_radiated_between_shoulder_blades_to_chest, Feeling_chilly, Less_will_to_do_things, Calf_cramp, Changes_pitch_higher_lower, Felt_worn_out, Lost_sense_of_smell, Feeling_of_uneasiness_difficult_to_describe, Dry_cough, Uneasiness_hard_to_describe, Food_drinks_tasted_different, Fever, Became_weaker, Feeling_pressure, Weaker_voice, Breathing_sound_squeaked_as_if_through_a_pipe, Persisting_pain, Felt_abnormally_unhealthily_tires, Swollen_tender_joints, Pressure_sensation, Wheezing, Heartburn, Discomfort_sensation, Dryer_skin, Breathing_sound_bubbled_gurgled, Pain_in_neck, Felt_out_of_sorts, Breathing_sound_whistling, Lump_swelling_or_obstruction_sensation, Thickness_in_throat.1, Coughing_fits, Persistent_fatigue, Hard_to_catch_breath, Increased_amount_of_phlegm_expectorates, Dryer_mouth, Lost_my_voice, White_yellow_or_green_phlegm_expectorated",65
"XGB","Fold06.Rep01","Loss_of_appetite, Gasp_for_air, Irritating_cough, Thickness_in_throat, Back_pain, Legs_do_not_support, Pain_comes_and_goes, Persisting_pain, More_irritable, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Need_to_clear_throat, Poorer_condition_lower_fitness, Early_satiety, More_down, Hard_to_get_air, Less_energy_to_do_things, Hoarse_voice, Dry_cough, Mucus_cough, Labored_breathing, Pain_in_chest, Night_sweats, Coughing_fits, Increased_need_for_sleep, Pain_radiated_between_shoulder_blades_to_chest, Breathing_sound_bubbled_gurgled, Clear_throat_more_often, Wheezing, Felt_worn_out, Do_not_enjoy_food, Feeling_that_something_is_wrong, Less_will_to_do_things, Calf_cramp, Fever, Became_weaker, Dryer_mouth, Breathing_sound_rattled_wheezed, Breathing_sound_squeaked_as_if_through_a_pipe, Feeling_chilly, Rougher_voice, Did_not_feel_well_rested, Hard_to_breathe_deeply, Swollen_tender_joints, Felt_abnormally_unhealthily_tires, Uneasiness_hard_to_describe, Thickness_in_throat.1, Lost_my_voice, Dryer_skin, Felt_out_of_sorts, White_yellow_or_green_phlegm_expectorated, Pain_persists_worsens_changing_body_position, Pain_in_shoulder_blade, Changes_pitch_higher_lower, Food_drinks_tasted_different, Lump_swelling_or_obstruction_sensation, Weaker_voice, Feeling_of_uneasiness_difficult_to_describe, Persistent_fatigue, Increased_amount_of_phlegm_expectorates, Breathing_sound_hissed, Lump_in_the_chest, Feeling_pressure, Slight_cough, Panic_sensation, Difficult_sensing_smells, Pain_in_neck, Hard_to_catch_breath",67
"XGB","Fold06.Rep02","Loss_of_appetite, Gasp_for_air, Back_pain, More_irritable, Thickness_in_throat, Legs_do_not_support, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Rougher_voice, Hard_to_get_air, Irritating_cough, Night_sweats, Poorer_condition_lower_fitness, Did_not_feel_well_rested, Need_to_clear_throat, Lost_sense_of_smell, Less_energy_to_do_things, Pain_radiated_between_shoulder_blades_to_chest, Panic_sensation, Pain_comes_and_goes, Pain_in_chest, Hard_to_catch_breath, Feeling_of_uneasiness_difficult_to_describe, Mucus_cough, Labored_breathing, Persisting_pain, Early_satiety, Less_will_to_do_things, Weaker_voice, Feeling_that_something_is_wrong, Do_not_enjoy_food, Changes_pitch_higher_lower, Hoarse_voice, Wheezing, Feeling_chilly, Dry_cough, Heartburn, Breathing_sound_squeaked_as_if_through_a_pipe, Became_weaker, Felt_worn_out, Increased_need_for_sleep, Dryer_skin, Fever, Pain_in_neck, Coughing_fits, Discomfort_sensation, Persistent_fatigue, Calf_cramp, Lost_my_voice, Swollen_tender_joints, Feeling_pressure, Uneasiness_hard_to_describe, Chills, Breathing_sound_rattled_wheezed, Dryer_mouth, Hard_to_breathe_deeply, Felt_out_of_sorts, Thick_consistency, Clear_throat_more_often, Pressure_sensation, More_down",60
"XGB","Fold06.Rep03","Loss_of_appetite, Back_pain, Legs_do_not_support, Gasp_for_air, More_down, Irritating_cough, Pain_comes_and_goes, Rougher_voice, Thickness_in_throat, Feeling_that_something_is_wrong, Need_to_clear_throat, Hard_to_catch_breath, Persisting_pain, Poorer_condition_lower_fitness, Clear_throat_more_often, Felt_worn_out, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Mucus_cough, Did_not_feel_well_rested, Lost_sense_of_smell, Early_satiety, Labored_breathing, More_irritable, Dry_cough, Pain_radiated_between_shoulder_blades_to_chest, Increased_need_for_sleep, Hoarse_voice, Became_weaker, Pain_in_chest, Lost_my_voice, Increased_amount_of_phlegm_expectorates, Do_not_enjoy_food, Less_will_to_do_things, Pain_in_neck, Changes_pitch_higher_lower, Less_energy_to_do_things, Panic_sensation, Dryer_mouth, Breathing_sound_rattled_wheezed, Calf_cramp, Breathing_sound_squeaked_as_if_through_a_pipe, Food_drinks_tasted_different, Swollen_tender_joints, Felt_out_of_sorts, Uneasiness_hard_to_describe, Heartburn, Pain_in_shoulders, White_yellow_or_green_phlegm_expectorated, Hard_to_breathe_deeply, Wheezing, Night_sweats, Coughing_fits, Blood_mixed_phlegm_expectorates, Fever, Dryer_skin, Chills, Thickness_in_throat.1, Hard_to_get_air, Pressure_sensation, Persistent_fatigue",60
