"model","resample","variables","n_variables"
"RF","Fold10.Rep02","Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Feeling_of_choking, Discomfort_sensation, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Irritating_cough, Coughing_fits, Difficulty_suppressing_the_cough, Need_to_clear_throat, Unlike_other_coughs, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Thin_mucus, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Rougher_voice, Weaker_voice, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Trouble_swallowing, Early_satiety, Changes_hard_to_describe, Difficult_sensing_smells, Lost_sense_of_smell, Changes_hard_to_describe.1, Chills, Fever, Day_sweats_more_than_usual, Night_sweats, Cold_feet, Swollen_tender_joints, Dryer_skin, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down",76
"RF","Fold10.Rep03","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Gasp_for_air, Feeling_of_choking, Panic_sensation, Thickness_in_throat, Sores_in_chest, Uneasiness_hard_to_describe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Mucus_cough, Dry_cough, Wheezing_cough, Irritating_cough, Coughing_fits, Difficulty_suppressing_the_cough, Slight_cough, Need_to_clear_throat, Unlike_other_coughs, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Pain_in_chest, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Rougher_voice, Weaker_voice, Clear_throat_more_often, Loss_of_appetite, Do_not_enjoy_food, Early_satiety, Changes_hard_to_describe, Difficult_sensing_smells, Lost_sense_of_smell, More_sensitive_to_different_smells, Changes_hard_to_describe.1, Chills, Fever, Day_sweats_more_than_usual, Cold_feet, Swollen_tender_joints, Dryer_skin, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable",71
"RF","Fold10.Rep04","Hard_to_get_air, Feeling_pressure, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Gasp_for_air, Feeling_of_choking, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Irritating_cough, Coughing_fits, Slight_cough, Need_to_clear_throat, Unlike_other_coughs, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Pain_in_shoulder_blade, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Weaker_voice, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Trouble_swallowing, Early_satiety, Changes_hard_to_describe, Difficult_sensing_smells, Lost_sense_of_smell, More_sensitive_to_different_smells, Chills, Fever, Day_sweats_more_than_usual, Night_sweats, Cold_feet, Calf_cramp, Swollen_tender_joints, Dryer_skin, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down",77
"RF","Fold10.Rep05","Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Feeling_of_choking, Thickness_in_throat, Lump_in_the_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Coughing_fits, Difficulty_suppressing_the_cough, Need_to_clear_throat, Unlike_other_coughs, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Lumps_pieces_in_sputum, Thick_consistency, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Back_pain, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Lost_my_voice, Clear_throat_more_often, Voice_changes_difficult_to_describe, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Early_satiety, Difficult_sensing_smells, Lost_sense_of_smell, More_sensitive_to_different_smells, Changes_hard_to_describe.1, Feeling_chilly, Fever, Swollen_tender_joints, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down",64
"RF","Fold10.Rep06","Hard_to_breathe_deeply, Labored_breathing, Wheezing, Gasp_for_air, Feeling_of_choking, Discomfort_sensation, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Mucus_cough, Dry_cough, Barking_cough, Irritating_cough, Coughing_fits, Difficulty_suppressing_the_cough, Slight_cough, Need_to_clear_throat, Unlike_other_coughs, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Lumps_pieces_in_sputum, Thick_consistency, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_shoulder_blade, Pain_in_shoulders, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Hoarse_voice, Rougher_voice, Clear_throat_more_often, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Trouble_swallowing, Early_satiety, Changes_hard_to_describe, Difficult_sensing_smells, Lost_sense_of_smell, More_sensitive_to_different_smells, Changes_hard_to_describe.1, Chills, Feeling_chilly, Fever, Day_sweats_more_than_usual, Night_sweats, Swollen_tender_joints, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down, More_irritable, Feeling_that_something_is_wrong",77
"RF","Fold10.Rep07","Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Feeling_of_choking, Discomfort_sensation, Panic_sensation, Stabbing_sensation_from_taking_deep_breaths, Thickness_in_throat, Lump_in_the_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Coughing_fits, Difficulty_suppressing_the_cough, Slight_cough, Need_to_clear_throat, Unlike_other_coughs, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thin_mucus, Thick_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_shoulder_blade, Pain_in_neck, Pain_in_chest, Pain_in_whole_body, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Clear_throat_more_often, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Trouble_swallowing, Early_satiety, Changes_hard_to_describe, Lost_sense_of_smell, Changes_hard_to_describe.1, Chills, Feeling_chilly, Fever, Day_sweats_more_than_usual, Night_sweats, Cold_feet, Swollen_tender_joints, Dryer_mouth, Poorer_condition_lower_fitness, More_down, More_irritable",77
"RF","Fold10.Rep08","Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Hard_to_catch_breath, Gasp_for_air, Feeling_of_choking, Discomfort_sensation, Panic_sensation, Thickness_in_throat, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Mucus_cough, Dry_cough, Coughing_fits, Slight_cough, Need_to_clear_throat, Unlike_other_coughs, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Lumps_pieces_in_sputum, Thick_consistency, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pain_persists_worsens_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_shoulders, Pain_in_neck, Pain_in_chest, Pain_that_shifts_location, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Rougher_voice, Weaker_voice, Clear_throat_more_often, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Trouble_swallowing, Changes_hard_to_describe, Difficult_sensing_smells, Lost_sense_of_smell, More_sensitive_to_different_smells, Chills, Feeling_chilly, Fever, Day_sweats_more_than_usual, Night_sweats, Cold_feet, Calf_cramp, Swollen_tender_joints, Dryer_skin, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down",76
"RF","Fold10.Rep09","Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Gasp_for_air, Feeling_of_choking, Discomfort_sensation, Thickness_in_throat, Sores_in_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_bubbled_gurgled, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Coughing_fits, Difficulty_suppressing_the_cough, Slight_cough, Need_to_clear_throat, Increased_amount_of_phlegm_expectorates, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_reduces_improves_when_changing_body_position, Pressure_sensation, Lump_swelling_or_obstruction_sensation, Heartburn, Feeling_of_uneasiness_difficult_to_describe, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Feeling_of_discomfort_uneasiness_hard_to_describe, Hoarse_voice, Rougher_voice, Clear_throat_more_often, Loss_of_appetite, Do_not_enjoy_food, Food_drinks_tasted_different, Trouble_swallowing, Changes_hard_to_describe, Difficult_sensing_smells, Lost_sense_of_smell, More_sensitive_to_different_smells, Chills, Fever, Day_sweats_more_than_usual, Night_sweats, Cold_feet, Swollen_tender_joints, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down",71
"RF","Fold10.Rep10","Hard_to_get_air, Hard_to_breathe_deeply, Labored_breathing, Wheezing, Gasp_for_air, Feeling_of_choking, Panic_sensation, Thickness_in_throat, Lump_in_the_chest, Sores_in_chest, Uneasiness_hard_to_describe, Breathing_sound_squeaked_as_if_through_a_pipe, Breathing_sound_rattled_wheezed, Breathing_sound_whistling, Breathing_sound_hissed, Mucus_cough, Dry_cough, Barking_cough, Wheezing_cough, Irritating_cough, Coughing_fits, Difficulty_suppressing_the_cough, Slight_cough, Need_to_clear_throat, Unlike_other_coughs, White_yellow_or_green_phlegm_expectorated, Blood_mixed_phlegm_expectorates, Thin_mucus, Persisting_pain, Pain_comes_and_goes, Pain_persists_worsens_when_breathing, Pain_persists_worsens_changing_body_position, Lump_swelling_or_obstruction_sensation, Feeling_of_uneasiness_difficult_to_describe, Pain_in_throat, Pain_in_shoulder_blade, Pain_in_neck, Pain_in_chest, Pain_radiated_between_shoulder_blades_to_chest, Headache, Pain_in_whole_body, Pain_that_shifts_location, Less_energy_to_do_things, Less_will_to_do_things, Became_weaker, Legs_do_not_support, Difficulty_to_stay_awake, Did_not_feel_well_rested, Increased_need_for_sleep, Felt_worn_out, Felt_abnormally_unhealthily_tires, Felt_out_of_sorts, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Hoarse_voice, Rougher_voice, Clear_throat_more_often, Loss_of_appetite, Do_not_enjoy_food, Trouble_swallowing, Early_satiety, Changes_hard_to_describe, Difficult_sensing_smells, Lost_sense_of_smell, More_sensitive_to_different_smells, Chills, Feeling_chilly, Fever, Day_sweats_more_than_usual, Cold_feet, Swollen_tender_joints, Dryer_skin, Dryer_mouth, Thickness_in_throat.1, Poorer_condition_lower_fitness, More_down",76
"RLR","Fold01.Rep01","Fever",1
"RLR","Fold01.Rep02","Breathing_sound_whistling, Fever",2
"RLR","Fold01.Rep03","Breathing_sound_whistling, Fever",2
"RLR","Fold01.Rep04","Breathing_sound_whistling, Fever",2
"RLR","Fold01.Rep05","Fever",1
"RLR","Fold01.Rep06","Fever",1
"RLR","Fold01.Rep07","Breathing_sound_whistling, Fever",2
"RLR","Fold01.Rep08","Breathing_sound_whistling, Fever",2
"RLR","Fold01.Rep09","Breathing_sound_whistling, Fever",2
"RLR","Fold01.Rep10","Breathing_sound_whistling, Fever",2
"RLR","Fold02.Rep01","Fever",1
"RLR","Fold02.Rep02","Breathing_sound_whistling, Fever",2
"RLR","Fold02.Rep03","Fever",1
"RLR","Fold02.Rep04","Fever",1
"RLR","Fold02.Rep05","Fever",1
"RLR","Fold02.Rep06","Breathing_sound_whistling, Fever",2
"RLR","Fold02.Rep07","Pain_persists_worsens_when_breathing, Fever",2
"RLR","Fold02.Rep08","Breathing_sound_whistling, Fever",2
"RLR","Fold02.Rep09","Legs_do_not_support, Fever",2
"RLR","Fold02.Rep10","Irritating_cough, Fever",2
"RLR","Fold03.Rep01","Breathing_sound_whistling, Fever",2
"RLR","Fold03.Rep02","Fever",1
"RLR","Fold03.Rep03","Breathing_sound_whistling, Fever",2
"RLR","Fold03.Rep04","Fever",1
"RLR","Fold03.Rep05","Breathing_sound_whistling, Fever",2
"RLR","Fold03.Rep06","Fever",1
"RLR","Fold03.Rep07","Breathing_sound_whistling, Fever",2
"RLR","Fold03.Rep08","Fever",1
"RLR","Fold03.Rep09","Breathing_sound_whistling, Fever",2
"RLR","Fold03.Rep10","Gasp_for_air, Breathing_sound_whistling, Fever",3
"RLR","Fold04.Rep01","Breathing_sound_whistling, Fever",2
"RLR","Fold04.Rep02","Fever",1
"RLR","Fold04.Rep03","Gasp_for_air, Fever",2
"RLR","Fold04.Rep04","Breathing_sound_whistling, Fever",2
"RLR","Fold04.Rep05","Breathing_sound_whistling, Fever",2
"RLR","Fold04.Rep06","Breathing_sound_whistling, Pain_persists_worsens_when_breathing, Fever",3
"RLR","Fold04.Rep07","Fever",1
"RLR","Fold04.Rep08","Breathing_sound_whistling, Fever",2
"RLR","Fold04.Rep09","Breathing_sound_whistling, Fever",2
"RLR","Fold04.Rep10","Pain_persists_worsens_when_breathing, Fever",2
"RLR","Fold05.Rep01","Gasp_for_air, Irritating_cough, Fever",3
"RLR","Fold05.Rep02","Fever",1
"RLR","Fold05.Rep03","Fever",1
"RLR","Fold05.Rep04","Fever",1
"RLR","Fold05.Rep05","Fever",1
"RLR","Fold05.Rep06","Fever",1
"RLR","Fold05.Rep07","Irritating_cough, Pain_in_chest, Fever",3
"RLR","Fold05.Rep08","Breathing_sound_whistling, Fever",2
"RLR","Fold05.Rep09","Fever",1
"RLR","Fold05.Rep10","Breathing_sound_whistling, Fever",2
"RLR","Fold06.Rep01","Pain_persists_worsens_when_breathing, Fever",2
"RLR","Fold06.Rep02","Thick_consistency, Fever",2
"RLR","Fold06.Rep03","Pain_persists_worsens_when_breathing, Fever",2
"RLR","Fold06.Rep04","Fever",1
"RLR","Fold06.Rep05","Breathing_sound_whistling, Fever",2
"RLR","Fold06.Rep06","Breathing_sound_whistling, Fever",2
"RLR","Fold06.Rep07","Fever",1
"RLR","Fold06.Rep08","Fever",1
"RLR","Fold06.Rep09","Fever",1
"RLR","Fold06.Rep10","Breathing_sound_whistling, Fever",2
"RLR","Fold07.Rep01","Breathing_sound_whistling, Irritating_cough, Fever",3
"RLR","Fold07.Rep02","Breathing_sound_whistling, Fever",2
"RLR","Fold07.Rep03","Breathing_sound_whistling, Fever",2
"RLR","Fold07.Rep04","Fever",1
"RLR","Fold07.Rep05","Fever",1
"RLR","Fold07.Rep06","Fever",1
"RLR","Fold07.Rep07","Breathing_sound_whistling, Fever",2
"RLR","Fold07.Rep08","Fever",1
"RLR","Fold07.Rep09","Breathing_sound_whistling",1
"RLR","Fold07.Rep10","Breathing_sound_whistling, Fever",2
"RLR","Fold08.Rep01","Breathing_sound_whistling, Fever",2
"RLR","Fold08.Rep02","Breathing_sound_whistling, Fever",2
"RLR","Fold08.Rep03","Breathing_sound_whistling, Fever",2
"RLR","Fold08.Rep04","Breathing_sound_whistling, Fever",2
"RLR","Fold08.Rep05","Breathing_sound_whistling, Fever",2
"RLR","Fold08.Rep06","Breathing_sound_whistling, Fever",2
"RLR","Fold08.Rep07","Breathing_sound_whistling, Fever",2
"RLR","Fold08.Rep08","Fever",1
"RLR","Fold08.Rep09","Fever",1
"RLR","Fold08.Rep10","Fever",1
"RLR","Fold09.Rep01","Fever",1
"RLR","Fold09.Rep02","Breathing_sound_whistling, Pain_persists_worsens_when_breathing, Fever",3
"RLR","Fold09.Rep03","Breathing_sound_whistling, Fever",2
"RLR","Fold09.Rep04","Breathing_sound_whistling, Fever",2
"RLR","Fold09.Rep05","Breathing_sound_whistling, Pain_persists_worsens_when_breathing, Fever",3
"RLR","Fold09.Rep06","Fever",1
"RLR","Fold09.Rep07","Fever",1
"RLR","Fold09.Rep08","Fever",1
"RLR","Fold09.Rep09","Breathing_sound_whistling, Fever",2
"RLR","Fold09.Rep10","Fever",1
"RLR","Fold10.Rep01","Fever",1
"RLR","Fold10.Rep02","Fever",1
"RLR","Fold10.Rep03","Fever",1
"RLR","Fold10.Rep04","Fever",1
"RLR","Fold10.Rep05","Fever",1
"RLR","Fold10.Rep06","Fever",1
"RLR","Fold10.Rep07","Breathing_sound_whistling, Fever",2
"RLR","Fold10.Rep08","Breathing_sound_whistling, Fever",2
"RLR","Fold10.Rep09","Breathing_sound_whistling, Pain_persists_worsens_when_breathing, Fever",3
"RLR","Fold10.Rep10","Fever",1
"XGB","Fold01.Rep01","Hard_to_get_air, Do_not_enjoy_food, Poorer_condition_lower_fitness, Dry_cough, Became_weaker, Loss_of_appetite, Fever, Legs_do_not_support, Breathing_sound_whistling, Rougher_voice, Irritating_cough, Uneasiness_hard_to_describe",12
"XGB","Fold01.Rep02","Fever, Breathing_sound_whistling, Less_will_to_do_things, Felt_worn_out, Persistent_fatigue, Calf_cramp, Pain_in_chest, White_yellow_or_green_phlegm_expectorated, Dryer_mouth, Increased_need_for_sleep, Irritating_cough, Felt_out_of_sorts, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Pain_in_neck, More_irritable",15
"XGB","Fold01.Rep03","Breathing_sound_whistling, Dry_cough, Poorer_condition_lower_fitness, Hard_to_get_air, Less_will_to_do_things, Pain_in_chest, Pressure_sensation, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Coughing_fits, Felt_worn_out, Calf_cramp, Dryer_mouth, Breathing_sound_squeaked_as_if_through_a_pipe, Irritating_cough, Loss_of_appetite, Hoarse_voice, Mucus_cough",17
"XGB","Fold01.Rep04","Irritating_cough, Persistent_fatigue, Feeling_chilly, Difficult_sensing_smells, Felt_worn_out, Breathing_sound_whistling, Difficulty_to_stay_awake, Fever",8
"XGB","Fold01.Rep05","Irritating_cough, Increased_need_for_sleep, Loss_of_appetite, Felt_worn_out, Pain_in_chest, Labored_breathing, Pain_comes_and_goes, Breathing_sound_whistling, Wheezing, Clear_throat_more_often, Coughing_fits, Hard_to_get_air, Calf_cramp, Poorer_condition_lower_fitness, Less_will_to_do_things",15
"XGB","Fold01.Rep06","Irritating_cough, Hard_to_get_air, Fever, Gasp_for_air, Dryer_mouth, Less_will_to_do_things, Swollen_tender_joints, More_down, Mucus_cough, White_yellow_or_green_phlegm_expectorated, Cold_feet, Breathing_sound_whistling, Loss_of_appetite, Increased_need_for_sleep, Pain_in_neck, Persistent_fatigue, Coughing_fits, Difficult_sensing_smells",18
"XGB","Fold01.Rep07","Breathing_sound_whistling, Irritating_cough, Felt_worn_out, Poorer_condition_lower_fitness, Calf_cramp, Clear_throat_more_often, Hard_to_get_air, Dry_cough, Thickness_in_throat, Breathing_sound_squeaked_as_if_through_a_pipe, Persistent_fatigue, Fever, Labored_breathing, Do_not_enjoy_food, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",15
"XGB","Fold01.Rep08","Less_will_to_do_things, Calf_cramp, Pain_in_chest, Breathing_sound_whistling, Increased_need_for_sleep, Irritating_cough, Difficult_sensing_smells, Dry_cough, Hard_to_get_air, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Legs_do_not_support, Persistent_fatigue, Uneasiness_hard_to_describe, Coughing_fits, Became_weaker",15
"XGB","Fold01.Rep09","Breathing_sound_whistling, Loss_of_appetite, Pain_in_chest, Less_will_to_do_things, Difficulty_to_stay_awake, Hard_to_breathe_deeply, Do_not_enjoy_food, Difficult_sensing_smells, Legs_do_not_support, Coughing_fits, Irritating_cough, Increased_need_for_sleep, Chills, Fever, Persistent_fatigue, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went, Gasp_for_air, Cold_feet, Did_not_feel_well_rested, Feeling_chilly, Became_weaker, Poorer_condition_lower_fitness",22
"XGB","Fold01.Rep10","Fever, Irritating_cough, Increased_need_for_sleep, Loss_of_appetite, Do_not_enjoy_food, Pain_in_chest, Breathing_sound_whistling, Calf_cramp, Blood_mixed_phlegm_expectorates, Less_will_to_do_things",10
"XGB","Fold02.Rep01","Pain_in_chest, Less_will_to_do_things, Loss_of_appetite, Coughing_fits, Fever, Less_energy_to_do_things, Irritating_cough, Dryer_skin, Feeling_chilly, Breathing_sound_whistling, Food_drinks_tasted_different, Feeling_pressure, Weaker_voice, Hard_to_get_air, White_yellow_or_green_phlegm_expectorated, Feeling_of_choking",16
"XGB","Fold02.Rep02","Fever, Loss_of_appetite, Persistent_fatigue, Irritating_cough, Became_weaker, Less_will_to_do_things, Labored_breathing, Gasp_for_air, Poorer_condition_lower_fitness, Increased_need_for_sleep, Back_pain, Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",12
"XGB","Fold02.Rep03","Pain_in_chest, Breathing_sound_whistling, Loss_of_appetite, Fever, Calf_cramp, Less_will_to_do_things, Labored_breathing, Do_not_enjoy_food, Increased_need_for_sleep, More_sensitive_to_different_smells, Uneasiness_hard_to_describe, Felt_out_of_sorts, Early_satiety, Hard_to_get_air, Irritating_cough, Persistent_fatigue, Hoarse_voice, Hard_to_breathe_deeply, Became_weaker",19
"XGB","Fold02.Rep04","Irritating_cough, Less_will_to_do_things, Mucus_cough, Dryer_mouth, Fever, Persistent_fatigue, Coughing_fits, Wheezing, Poorer_condition_lower_fitness, Loss_of_appetite, Food_drinks_tasted_different, Increased_need_for_sleep, Pain_in_neck, Feeling_of_choking, Hard_to_get_air, Pain_comes_and_goes, Uneasiness_hard_to_describe, Do_not_enjoy_food",18
"XGB","Fold02.Rep05","Fever, Breathing_sound_whistling, Legs_do_not_support, Less_will_to_do_things, Persistent_fatigue, Dry_cough, Calf_cramp, Felt_out_of_sorts, Swollen_tender_joints, Did_not_feel_well_rested",10
"XGB","Fold02.Rep06","Less_will_to_do_things, Hard_to_get_air, Irritating_cough, Feeling_pressure, Need_to_clear_throat, Breathing_sound_whistling, Feeling_of_uneasiness_difficult_to_describe, Fever, Persistent_fatigue, Dry_cough, Difficult_sensing_smells, Feeling_chilly",12
"XGB","Fold02.Rep07","Irritating_cough, Pain_in_chest, Pain_comes_and_goes, Coughing_fits, Dryer_mouth, Dry_cough, Do_not_enjoy_food, Labored_breathing, Increased_need_for_sleep, Breathing_sound_whistling, Fever, Difficulty_to_stay_awake, Less_will_to_do_things, Night_sweats",14
"XGB","Fold02.Rep08","Breathing_sound_whistling, Persistent_fatigue, Irritating_cough, Hard_to_get_air, More_down, Difficult_sensing_smells, Fever, Loss_of_appetite",8
"XGB","Fold02.Rep09","Pain_in_chest, Loss_of_appetite, Hard_to_get_air, Irritating_cough, Persistent_fatigue, Coughing_fits, Mucus_cough, Increased_need_for_sleep, Thickness_in_throat, Fever, Difficulty_to_stay_awake, Less_will_to_do_things",12
